,percentile,model,landOcean,tChange,meanChangeRg,meanChangeAll
389,25,KACE-1-0-G,0,2.37689208984375,2.361084,2.536316
390,35,KACE-1-0-G,0,2.37860107421875,2.361084,2.536316
391,45,KACE-1-0-G,0,2.378265380859375,2.361084,2.536316
392,55,KACE-1-0-G,0,2.377532958984375,2.361084,2.536316
393,65,KACE-1-0-G,0,2.3790283203125,2.361084,2.536316
394,75,KACE-1-0-G,0,2.386688232421875,2.361084,2.536316
395,85,KACE-1-0-G,0,2.404052734375,2.361084,2.536316
396,90,KACE-1-0-G,0,2.420623779296875,2.361084,2.536316
397,95,KACE-1-0-G,0,2.451873779296875,2.361084,2.536316
398,98,KACE-1-0-G,0,2.510650634765625,2.361084,2.536316
399,99,KACE-1-0-G,0,2.583831787109375,2.361084,2.536316
400,1,KACE-1-0-G,1,3.114959716796875,3.1148987,2.536316
401,2,KACE-1-0-G,1,3.11456298828125,3.1148987,2.536316
402,5,KACE-1-0-G,1,3.113525390625,3.1148987,2.536316
403,10,KACE-1-0-G,1,3.1187744140625,3.1148987,2.536316
404,15,KACE-1-0-G,1,3.128448486328125,3.1148987,2.536316
405,25,KACE-1-0-G,1,3.1524658203125,3.1148987,2.536316
406,35,KACE-1-0-G,1,3.183929443359375,3.1148987,2.536316
407,45,KACE-1-0-G,1,3.2235107421875,3.1148987,2.536316
408,55,KACE-1-0-G,1,3.267181396484375,3.1148987,2.536316
409,65,KACE-1-0-G,1,3.31201171875,3.1148987,2.536316
410,75,KACE-1-0-G,1,3.360443115234375,3.1148987,2.536316
411,85,KACE-1-0-G,1,3.429046630859375,3.1148987,2.536316
412,90,KACE-1-0-G,1,3.488311767578125,3.1148987,2.536316
413,95,KACE-1-0-G,1,3.58343505859375,3.1148987,2.536316
414,98,KACE-1-0-G,1,3.67205810546875,3.1148987,2.536316
415,99,KACE-1-0-G,1,3.7110595703125,3.1148987,2.536316
416,1,MIROC-ES2L,0,1.662628173828125,1.6603088,1.7772827
417,2,MIROC-ES2L,0,1.66534423828125,1.6603088,1.7772827
418,5,MIROC-ES2L,0,1.6719970703125,1.6603088,1.7772827
419,10,MIROC-ES2L,0,1.680755615234375,1.6603088,1.7772827
420,15,MIROC-ES2L,0,1.68804931640625,1.6603088,1.7772827
421,25,MIROC-ES2L,0,1.698394775390625,1.6603088,1.7772827
422,35,MIROC-ES2L,0,1.7022705078125,1.6603088,1.7772827
423,45,MIROC-ES2L,0,1.7003173828125,1.6603088,1.7772827
424,55,MIROC-ES2L,0,1.694366455078125,1.6603088,1.7772827
425,65,MIROC-ES2L,0,1.685028076171875,1.6603088,1.7772827
426,75,MIROC-ES2L,0,1.6724853515625,1.6603088,1.7772827
427,85,MIROC-ES2L,0,1.657135009765625,1.6603088,1.7772827
428,90,MIROC-ES2L,0,1.649627685546875,1.6603088,1.7772827
429,95,MIROC-ES2L,0,1.647705078125,1.6603088,1.7772827
430,98,MIROC-ES2L,0,1.670989990234375,1.6603088,1.7772827
431,99,MIROC-ES2L,0,1.720306396484375,1.6603088,1.7772827
432,1,MIROC-ES2L,1,2.152618408203125,2.153717,1.7772827
433,2,MIROC-ES2L,1,2.152496337890625,2.153717,1.7772827
434,5,MIROC-ES2L,1,2.154388427734375,2.153717,1.7772827
435,10,MIROC-ES2L,1,2.15972900390625,2.153717,1.7772827
436,15,MIROC-ES2L,1,2.167724609375,2.153717,1.7772827
437,25,MIROC-ES2L,1,2.1890869140625,2.153717,1.7772827
438,35,MIROC-ES2L,1,2.219573974609375,2.153717,1.7772827
439,45,MIROC-ES2L,1,2.259857177734375,2.153717,1.7772827
440,55,MIROC-ES2L,1,2.31134033203125,2.153717,1.7772827
441,65,MIROC-ES2L,1,2.383514404296875,2.153717,1.7772827
442,75,MIROC-ES2L,1,2.485076904296875,2.153717,1.7772827
443,85,MIROC-ES2L,1,2.611602783203125,2.153717,1.7772827
444,90,MIROC-ES2L,1,2.7001953125,2.153717,1.7772827
445,95,MIROC-ES2L,1,2.854949951171875,2.153717,1.7772827
446,98,MIROC-ES2L,1,3.0078125,2.153717,1.7772827
447,99,MIROC-ES2L,1,3.03143310546875,2.153717,1.7772827
448,1,MPI-ESM1-2-LR,0,1.443817138671875,1.4445496,1.5511475
449,2,MPI-ESM1-2-LR,0,1.444061279296875,1.4445496,1.5511475
450,5,MPI-ESM1-2-LR,0,1.4464111328125,1.4445496,1.5511475
451,10,MPI-ESM1-2-LR,0,1.45037841796875,1.4445496,1.5511475
452,15,MPI-ESM1-2-LR,0,1.453033447265625,1.4445496,1.5511475
453,25,MPI-ESM1-2-LR,0,1.457366943359375,1.4445496,1.5511475
454,35,MPI-ESM1-2-LR,0,1.4613037109375,1.4445496,1.5511475
455,45,MPI-ESM1-2-LR,0,1.463226318359375,1.4445496,1.5511475
456,55,MPI-ESM1-2-LR,0,1.465423583984375,1.4445496,1.5511475
457,65,MPI-ESM1-2-LR,0,1.4677734375,1.4445496,1.5511475
458,75,MPI-ESM1-2-LR,0,1.46881103515625,1.4445496,1.5511475
459,85,MPI-ESM1-2-LR,0,1.468353271484375,1.4445496,1.5511475
460,90,MPI-ESM1-2-LR,0,1.46783447265625,1.4445496,1.5511475
461,95,MPI-ESM1-2-LR,0,1.4698486328125,1.4445496,1.5511475
462,98,MPI-ESM1-2-LR,0,1.484375,1.4445496,1.5511475
463,99,MPI-ESM1-2-LR,0,1.50860595703125,1.4445496,1.5511475
464,1,MPI-ESM1-2-LR,1,1.89990234375,1.9054565,1.5511475
465,2,MPI-ESM1-2-LR,1,1.89434814453125,1.9054565,1.5511475
466,5,MPI-ESM1-2-LR,1,1.885986328125,1.9054565,1.5511475
467,10,MPI-ESM1-2-LR,1,1.881103515625,1.9054565,1.5511475
468,15,MPI-ESM1-2-LR,1,1.88006591796875,1.9054565,1.5511475
469,25,MPI-ESM1-2-LR,1,1.8837890625,1.9054565,1.5511475
470,35,MPI-ESM1-2-LR,1,1.901611328125,1.9054565,1.5511475
471,45,MPI-ESM1-2-LR,1,1.930908203125,1.9054565,1.5511475
472,55,MPI-ESM1-2-LR,1,1.971221923828125,1.9054565,1.5511475
473,65,MPI-ESM1-2-LR,1,2.0238037109375,1.9054565,1.5511475
474,75,MPI-ESM1-2-LR,1,2.09222412109375,1.9054565,1.5511475
475,85,MPI-ESM1-2-LR,1,2.16961669921875,1.9054565,1.5511475
476,90,MPI-ESM1-2-LR,1,2.210052490234375,1.9054565,1.5511475
477,95,MPI-ESM1-2-LR,1,2.26220703125,1.9054565,1.5511475
478,98,MPI-ESM1-2-LR,1,2.280120849609375,1.9054565,1.5511475
479,99,MPI-ESM1-2-LR,1,2.27874755859375,1.9054565,1.5511475
480,1,MRI-ESM2-0,0,1.827056884765625,1.8265381,1.9578247
481,2,MRI-ESM2-0,0,1.8270263671875,1.8265381,1.9578247
482,5,MRI-ESM2-0,0,1.8284912109375,1.8265381,1.9578247
483,10,MRI-ESM2-0,0,1.829193115234375,1.8265381,1.9578247
484,15,MRI-ESM2-0,0,1.830169677734375,1.8265381,1.9578247
485,25,MRI-ESM2-0,0,1.833343505859375,1.8265381,1.9578247
486,35,MRI-ESM2-0,0,1.8370361328125,1.8265381,1.9578247
487,45,MRI-ESM2-0,0,1.83782958984375,1.8265381,1.9578247
488,55,MRI-ESM2-0,0,1.83935546875,1.8265381,1.9578247
489,65,MRI-ESM2-0,0,1.841644287109375,1.8265381,1.9578247
490,75,MRI-ESM2-0,0,1.843597412109375,1.8265381,1.9578247
491,85,MRI-ESM2-0,0,1.849517822265625,1.8265381,1.9578247
492,90,MRI-ESM2-0,0,1.860687255859375,1.8265381,1.9578247
493,95,MRI-ESM2-0,0,1.89129638671875,1.8265381,1.9578247
494,98,MRI-ESM2-0,0,1.956878662109375,1.8265381,1.9578247
495,99,MRI-ESM2-0,0,2.02899169921875,1.8265381,1.9578247
496,1,MRI-ESM2-0,1,2.38311767578125,2.3872375,1.9578247
497,2,MRI-ESM2-0,1,2.384613037109375,2.3872375,1.9578247
498,5,MRI-ESM2-0,1,2.386383056640625,2.3872375,1.9578247
499,10,MRI-ESM2-0,1,2.38958740234375,2.3872375,1.9578247
500,15,MRI-ESM2-0,1,2.39581298828125,2.3872375,1.9578247
501,25,MRI-ESM2-0,1,2.417938232421875,2.3872375,1.9578247
502,35,MRI-ESM2-0,1,2.449493408203125,2.3872375,1.9578247
503,45,MRI-ESM2-0,1,2.49688720703125,2.3872375,1.9578247
504,55,MRI-ESM2-0,1,2.566070556640625,2.3872375,1.9578247
505,65,MRI-ESM2-0,1,2.663604736328125,2.3872375,1.9578247
506,75,MRI-ESM2-0,1,2.795196533203125,2.3872375,1.9578247
507,85,MRI-ESM2-0,1,2.951263427734375,2.3872375,1.9578247
508,90,MRI-ESM2-0,1,3.032958984375,2.3872375,1.9578247
509,95,MRI-ESM2-0,1,3.13677978515625,2.3872375,1.9578247
510,98,MRI-ESM2-0,1,3.22918701171875,2.3872375,1.9578247
511,99,MRI-ESM2-0,1,3.27520751953125,2.3872375,1.9578247
512,1,NorESM2-LM,0,1.6070556640625,1.6014099,1.7868652
513,2,NorESM2-LM,0,1.61083984375,1.6014099,1.7868652
514,5,NorESM2-LM,0,1.62451171875,1.6014099,1.7868652
515,10,NorESM2-LM,0,1.64300537109375,1.6014099,1.7868652
516,15,NorESM2-LM,0,1.658233642578125,1.6014099,1.7868652
517,25,NorESM2-LM,0,1.678955078125,1.6014099,1.7868652
518,35,NorESM2-LM,0,1.6888427734375,1.6014099,1.7868652
519,45,NorESM2-LM,0,1.691741943359375,1.6014099,1.7868652
520,55,NorESM2-LM,0,1.69195556640625,1.6014099,1.7868652
521,65,NorESM2-LM,0,1.6912841796875,1.6014099,1.7868652
522,75,NorESM2-LM,0,1.6920166015625,1.6014099,1.7868652
523,85,NorESM2-LM,0,1.69647216796875,1.6014099,1.7868652
524,90,NorESM2-LM,0,1.704376220703125,1.6014099,1.7868652
525,95,NorESM2-LM,0,1.728729248046875,1.6014099,1.7868652
526,98,NorESM2-LM,0,1.787078857421875,1.6014099,1.7868652
527,99,NorESM2-LM,0,1.866943359375,1.6014099,1.7868652
528,1,NorESM2-LM,1,2.38958740234375,2.3898315,1.7868652
529,2,NorESM2-LM,1,2.38958740234375,2.3898315,1.7868652
530,5,NorESM2-LM,1,2.3880615234375,2.3898315,1.7868652
531,10,NorESM2-LM,1,2.386077880859375,2.3898315,1.7868652
532,15,NorESM2-LM,1,2.390960693359375,2.3898315,1.7868652
533,25,NorESM2-LM,1,2.412689208984375,2.3898315,1.7868652
534,35,NorESM2-LM,1,2.4508056640625,2.3898315,1.7868652
535,45,NorESM2-LM,1,2.503631591796875,2.3898315,1.7868652
536,55,NorESM2-LM,1,2.56982421875,2.3898315,1.7868652
537,65,NorESM2-LM,1,2.653472900390625,2.3898315,1.7868652
538,75,NorESM2-LM,1,2.766204833984375,2.3898315,1.7868652
539,85,NorESM2-LM,1,2.926544189453125,2.3898315,1.7868652
540,90,NorESM2-LM,1,3.0335693359375,2.3898315,1.7868652
541,95,NorESM2-LM,1,3.161590576171875,2.3898315,1.7868652
542,98,NorESM2-LM,1,3.234283447265625,2.3898315,1.7868652
543,99,NorESM2-LM,1,3.247589111328125,2.3898315,1.7868652
544,1,UKESM1-0-LL,0,2.894378662109375,2.8931885,3.2128296
545,2,UKESM1-0-LL,0,2.89337158203125,2.8931885,3.2128296
546,5,UKESM1-0-LL,0,2.8922119140625,2.8931885,3.2128296
547,10,UKESM1-0-LL,0,2.895538330078125,2.8931885,3.2128296
548,15,UKESM1-0-LL,0,2.8978271484375,2.8931885,3.2128296
549,25,UKESM1-0-LL,0,2.90325927734375,2.8931885,3.2128296
550,35,UKESM1-0-LL,0,2.90264892578125,2.8931885,3.2128296
551,45,UKESM1-0-LL,0,2.89862060546875,2.8931885,3.2128296
552,55,UKESM1-0-LL,0,2.890411376953125,2.8931885,3.2128296
553,65,UKESM1-0-LL,0,2.883880615234375,2.8931885,3.2128296
554,75,UKESM1-0-LL,0,2.8826904296875,2.8931885,3.2128296
555,85,UKESM1-0-LL,0,2.89105224609375,2.8931885,3.2128296
556,90,UKESM1-0-LL,0,2.90478515625,2.8931885,3.2128296
557,95,UKESM1-0-LL,0,2.9420166015625,2.8931885,3.2128296
558,98,UKESM1-0-LL,0,3.005401611328125,2.8931885,3.2128296
559,99,UKESM1-0-LL,0,3.053558349609375,2.8931885,3.2128296
560,1,UKESM1-0-LL,1,4.265106201171875,4.2681885,3.2128296
561,2,UKESM1-0-LL,1,4.2623291015625,4.2681885,3.2128296
562,5,UKESM1-0-LL,1,4.2603759765625,4.2681885,3.2128296
563,10,UKESM1-0-LL,1,4.263031005859375,4.2681885,3.2128296
564,15,UKESM1-0-LL,1,4.27093505859375,4.2681885,3.2128296
565,25,UKESM1-0-LL,1,4.29473876953125,4.2681885,3.2128296
566,35,UKESM1-0-LL,1,4.325714111328125,4.2681885,3.2128296
567,45,UKESM1-0-LL,1,4.369873046875,4.2681885,3.2128296
568,55,UKESM1-0-LL,1,4.42425537109375,4.2681885,3.2128296
569,65,UKESM1-0-LL,1,4.482269287109375,4.2681885,3.2128296
570,75,UKESM1-0-LL,1,4.530426025390625,4.2681885,3.2128296
571,85,UKESM1-0-LL,1,4.530181884765625,4.2681885,3.2128296
572,90,UKESM1-0-LL,1,4.502044677734375,4.2681885,3.2128296
573,95,UKESM1-0-LL,1,4.47821044921875,4.2681885,3.2128296
574,98,UKESM1-0-LL,1,4.503997802734375,4.2681885,3.2128296
575,99,UKESM1-0-LL,1,4.537200927734375,4.2681885,3.2128296
576,1,ACCESS-CM2,0,2.5112874835532466,2.447876,2.7328491
577,2,ACCESS-CM2,0,2.4907663292503344,2.447876,2.7328491
578,5,ACCESS-CM2,0,2.4647176624498,2.447876,2.7328491
579,10,ACCESS-CM2,0,2.4468464496341085,2.447876,2.7328491
580,15,ACCESS-CM2,0,2.441745631862944,2.447876,2.7328491
581,25,ACCESS-CM2,0,2.441910437146305,2.447876,2.7328491
582,35,ACCESS-CM2,0,2.44249551012058,2.447876,2.7328491
583,45,ACCESS-CM2,0,2.4426081274722264,2.447876,2.7328491
584,55,ACCESS-CM2,0,2.4496639830965705,2.447876,2.7328491
585,65,ACCESS-CM2,0,2.4534551385806367,2.447876,2.7328491
586,75,ACCESS-CM2,0,2.456467451333367,2.447876,2.7328491
587,85,ACCESS-CM2,0,2.451189572097917,2.447876,2.7328491
588,90,ACCESS-CM2,0,2.442698295397463,2.447876,2.7328491
589,95,ACCESS-CM2,0,2.429880928119473,2.447876,2.7328491
590,98,ACCESS-CM2,0,2.415896092392927,2.447876,2.7328491
591,99,ACCESS-CM2,0,2.398902428962685,2.447876,2.7328491
592,1,ACCESS-CM2,1,3.6521269418406064,3.6739502,2.7328491
593,2,ACCESS-CM2,1,3.6517246517755098,3.6739502,2.7328491
594,5,ACCESS-CM2,1,3.6598821559865655,3.6739502,2.7328491
595,10,ACCESS-CM2,1,3.655931215259102,3.6739502,2.7328491
596,15,ACCESS-CM2,1,3.649017975111235,3.6739502,2.7328491
597,25,ACCESS-CM2,1,3.600657615341049,3.6739502,2.7328491
598,35,ACCESS-CM2,1,3.5743506252584325,3.6739502,2.7328491
599,45,ACCESS-CM2,1,3.57706247538232,3.6739502,2.7328491
600,55,ACCESS-CM2,1,3.601249690549139,3.6739502,2.7328491
601,65,ACCESS-CM2,1,3.6569045379403633,3.6739502,2.7328491
602,75,ACCESS-CM2,1,3.730319324995605,3.6739502,2.7328491
603,85,ACCESS-CM2,1,3.8196033039665735,3.6739502,2.7328491
604,90,ACCESS-CM2,1,3.853826767524083,3.6739502,2.7328491
605,95,ACCESS-CM2,1,3.880330771225715,3.6739502,2.7328491
606,98,ACCESS-CM2,1,3.8931684392515535,3.6739502,2.7328491
607,99,ACCESS-CM2,1,3.891647544027933,3.6739502,2.7328491
608,1,ACCESS-ESM1-5,0,2.1990088284671856,2.1776428,2.428833
609,2,ACCESS-ESM1-5,0,2.191199228491428,2.1776428,2.428833
610,5,ACCESS-ESM1-5,0,2.187712859316377,2.1776428,2.428833
611,10,ACCESS-ESM1-5,0,2.1846441555518368,2.1776428,2.428833
612,15,ACCESS-ESM1-5,0,2.1798807142183136,2.1776428,2.428833
613,25,ACCESS-ESM1-5,0,2.1733205006653407,2.1776428,2.428833
614,35,ACCESS-ESM1-5,0,2.171725907872883,2.1776428,2.428833
615,45,ACCESS-ESM1-5,0,2.1748868000228185,2.1776428,2.428833
616,55,ACCESS-ESM1-5,0,2.181841921792625,2.1776428,2.428833
617,65,ACCESS-ESM1-5,0,2.1837003050518438,2.1776428,2.428833
618,75,ACCESS-ESM1-5,0,2.182248000703339,2.1776428,2.428833
619,85,ACCESS-ESM1-5,0,2.180890032990021,2.1776428,2.428833
620,90,ACCESS-ESM1-5,0,2.1754802941832736,2.1776428,2.428833
621,95,ACCESS-ESM1-5,0,2.1599532894462072,2.1776428,2.428833
622,98,ACCESS-ESM1-5,0,2.1447486183905653,2.1776428,2.428833
623,99,ACCESS-ESM1-5,0,2.135028227210796,2.1776428,2.428833
624,1,ACCESS-ESM1-5,1,3.141821297527656,3.2451782,2.428833
625,2,ACCESS-ESM1-5,1,3.114296946441357,3.2451782,2.428833
626,5,ACCESS-ESM1-5,1,3.072578397139125,3.2451782,2.428833
627,10,ACCESS-ESM1-5,1,3.0333415773467323,3.2451782,2.428833
628,15,ACCESS-ESM1-5,1,3.017019868058526,3.2451782,2.428833
629,25,ACCESS-ESM1-5,1,3.0364841724442613,3.2451782,2.428833
630,35,ACCESS-ESM1-5,1,3.096231852365804,3.2451782,2.428833
631,45,ACCESS-ESM1-5,1,3.15723318531019,3.2451782,2.428833
632,55,ACCESS-ESM1-5,1,3.226274350466497,3.2451782,2.428833
633,65,ACCESS-ESM1-5,1,3.2953756020101537,3.2451782,2.428833
634,75,ACCESS-ESM1-5,1,3.4076004441278087,3.2451782,2.428833
635,85,ACCESS-ESM1-5,1,3.5192493423248266,3.2451782,2.428833
636,90,ACCESS-ESM1-5,1,3.564414019965397,3.2451782,2.428833
637,95,ACCESS-ESM1-5,1,3.6069328349399834,3.2451782,2.428833
638,98,ACCESS-ESM1-5,1,3.6405550189397218,3.2451782,2.428833
639,99,ACCESS-ESM1-5,1,3.666863017617629,3.2451782,2.428833
640,1,BCC-CSM2-MR,0,1.6866681995342103,1.6282959,1.8321838
641,2,BCC-CSM2-MR,0,1.668344014829643,1.6282959,1.8321838
642,5,BCC-CSM2-MR,0,1.6506858038531504,1.6282959,1.8321838
643,10,BCC-CSM2-MR,0,1.644497195910958,1.6282959,1.8321838
644,15,BCC-CSM2-MR,0,1.6411490740077852,1.6282959,1.8321838
645,25,BCC-CSM2-MR,0,1.6421277727399683,1.6282959,1.8321838
646,35,BCC-CSM2-MR,0,1.6389977079285245,1.6282959,1.8321838
647,45,BCC-CSM2-MR,0,1.6366705296317718,1.6282959,1.8321838
648,55,BCC-CSM2-MR,0,1.6304846073769,1.6282959,1.8321838
649,65,BCC-CSM2-MR,0,1.624282339014428,1.6282959,1.8321838
650,75,BCC-CSM2-MR,0,1.6198039697140985,1.6282959,1.8321838
651,85,BCC-CSM2-MR,0,1.6197939407789477,1.6282959,1.8321838
652,90,BCC-CSM2-MR,0,1.6171865858569845,1.6282959,1.8321838
653,95,BCC-CSM2-MR,0,1.6128847891183111,1.6282959,1.8321838
654,98,BCC-CSM2-MR,0,1.6085844941783307,1.6282959,1.8321838
655,99,BCC-CSM2-MR,0,1.6005141851023836,1.6282959,1.8321838
656,1,BCC-CSM2-MR,1,2.3678873032342267,2.4943542,1.8321838
657,2,BCC-CSM2-MR,1,2.362831799847981,2.4943542,1.8321838
658,5,BCC-CSM2-MR,1,2.357386790094381,2.4943542,1.8321838
659,10,BCC-CSM2-MR,1,2.367052995836844,2.4943542,1.8321838
660,15,BCC-CSM2-MR,1,2.378689484696224,2.4943542,1.8321838
661,25,BCC-CSM2-MR,1,2.403986100320026,2.4943542,1.8321838
662,35,BCC-CSM2-MR,1,2.4402180222048173,2.4943542,1.8321838
663,45,BCC-CSM2-MR,1,2.475715292395762,2.4943542,1.8321838
664,55,BCC-CSM2-MR,1,2.5028940521565346,2.4943542,1.8321838
665,65,BCC-CSM2-MR,1,2.521430815734675,2.4943542,1.8321838
666,75,BCC-CSM2-MR,1,2.556820096196361,2.4943542,1.8321838
667,85,BCC-CSM2-MR,1,2.6115040879352023,2.4943542,1.8321838
668,90,BCC-CSM2-MR,1,2.6445493371638804,2.4943542,1.8321838
669,95,BCC-CSM2-MR,1,2.6875264955348825,2.4943542,1.8321838
670,98,BCC-CSM2-MR,1,2.7190389366271006,2.4943542,1.8321838
671,99,BCC-CSM2-MR,1,2.7380442443478046,2.4943542,1.8321838
672,1,CanESM5,0,2.4490383864362,2.4907837,2.7763367
673,2,CanESM5,0,2.4498898765400554,2.4907837,2.7763367
674,5,CanESM5,0,2.457408751327307,2.4907837,2.7763367
675,10,CanESM5,0,2.4620541916459047,2.4907837,2.7763367
676,15,CanESM5,0,2.466457569651368,2.4907837,2.7763367
677,25,CanESM5,0,2.477178698908688,2.4907837,2.7763367
678,35,CanESM5,0,2.483813134631646,2.4907837,2.7763367
679,45,CanESM5,0,2.488713649554711,2.4907837,2.7763367
680,55,CanESM5,0,2.4975650091247417,2.4907837,2.7763367
681,65,CanESM5,0,2.5013340803832307,2.4907837,2.7763367
682,75,CanESM5,0,2.50690865064189,2.4907837,2.7763367
683,85,CanESM5,0,2.50976371598,2.4907837,2.7763367
684,90,CanESM5,0,2.51091928746564,2.4907837,2.7763367
685,95,CanESM5,0,2.515984949265828,2.4907837,2.7763367
686,98,CanESM5,0,2.5265734431127385,2.4907837,2.7763367
687,99,CanESM5,0,2.538501131154703,2.4907837,2.7763367
688,1,CanESM5,1,3.631083972407112,3.7349854,2.7763367
689,2,CanESM5,1,3.584764221789783,3.7349854,2.7763367
690,5,CanESM5,1,3.5570436627253343,3.7349854,2.7763367
691,10,CanESM5,1,3.5652804430794163,3.7349854,2.7763367
692,15,CanESM5,1,3.5628428440467133,3.7349854,2.7763367
693,25,CanESM5,1,3.5285872104121268,3.7349854,2.7763367
694,35,CanESM5,1,3.5007942237106136,3.7349854,2.7763367
695,45,CanESM5,1,3.470970340803717,3.7349854,2.7763367
696,55,CanESM5,1,3.55676138260742,3.7349854,2.7763367
697,65,CanESM5,1,3.7201235079296,3.7349854,2.7763367
698,75,CanESM5,1,3.945731929704266,3.7349854,2.7763367
699,85,CanESM5,1,4.176836395263933,3.7349854,2.7763367
700,90,CanESM5,1,4.26188002193669,3.7349854,2.7763367
701,95,CanESM5,1,4.322766087101741,3.7349854,2.7763367
702,98,CanESM5,1,4.3316324824913295,3.7349854,2.7763367
703,99,CanESM5,1,4.317757805469228,3.7349854,2.7763367
704,1,CNRM-CM6-1,0,2.066196987641717,2.0804138,2.32016
705,2,CNRM-CM6-1,0,2.049126307463382,2.0804138,2.32016
706,5,CNRM-CM6-1,0,2.027950768130381,2.0804138,2.32016
707,10,CNRM-CM6-1,0,2.012968489547518,2.0804138,2.32016
708,15,CNRM-CM6-1,0,2.010253957918451,2.0804138,2.32016
709,25,CNRM-CM6-1,0,2.01763181549245,2.0804138,2.32016
710,35,CNRM-CM6-1,0,2.0301933695522507,2.0804138,2.32016
711,45,CNRM-CM6-1,0,2.0497551396285303,2.0804138,2.32016
712,55,CNRM-CM6-1,0,2.07954076117602,2.0804138,2.32016
713,65,CNRM-CM6-1,0,2.1101489431169966,2.0804138,2.32016
714,75,CNRM-CM6-1,0,2.138556406273551,2.0804138,2.32016
715,85,CNRM-CM6-1,0,2.1575936415194974,2.0804138,2.32016
716,90,CNRM-CM6-1,0,2.16540899577268,2.0804138,2.32016
717,95,CNRM-CM6-1,0,2.174087979426133,2.0804138,2.32016
718,98,CNRM-CM6-1,0,2.1810431398209857,2.0804138,2.32016
719,99,CNRM-CM6-1,0,2.1852494321162794,2.0804138,2.32016
720,1,CNRM-CM6-1,1,2.676879693628564,3.1136475,2.32016
721,2,CNRM-CM6-1,1,2.7148561456583025,3.1136475,2.32016
722,5,CNRM-CM6-1,1,2.784929902958368,3.1136475,2.32016
723,10,CNRM-CM6-1,1,2.8383938537483573,3.1136475,2.32016
724,15,CNRM-CM6-1,1,2.871101663816603,3.1136475,2.32016
725,25,CNRM-CM6-1,1,2.912064886411599,3.1136475,2.32016
726,35,CNRM-CM6-1,1,2.9724697842618752,3.1136475,2.32016
727,45,CNRM-CM6-1,1,3.054745722425196,3.1136475,2.32016
728,55,CNRM-CM6-1,1,3.1372229367072464,3.1136475,2.32016
729,65,CNRM-CM6-1,1,3.225024062007094,3.1136475,2.32016
730,75,CNRM-CM6-1,1,3.31776204945902,3.1136475,2.32016
731,85,CNRM-CM6-1,1,3.398764605078952,3.1136475,2.32016
732,90,CNRM-CM6-1,1,3.4344925566014126,3.1136475,2.32016
733,95,CNRM-CM6-1,1,3.4716546814294134,3.1136475,2.32016
734,98,CNRM-CM6-1,1,3.506298370824936,3.1136475,2.32016
735,99,CNRM-CM6-1,1,3.5334579625272227,3.1136475,2.32016
736,1,CNRM-ESM2-1,0,1.893570452193785,2.1114502,2.3559875
737,2,CNRM-ESM2-1,0,1.9099930875730136,2.1114502,2.3559875
738,5,CNRM-ESM2-1,0,1.9422792807988567,2.1114502,2.3559875
739,10,CNRM-ESM2-1,0,1.980702280309174,2.1114502,2.3559875
740,15,CNRM-ESM2-1,0,2.011624977755673,2.1114502,2.3559875
741,25,CNRM-ESM2-1,0,2.0498242186388893,2.1114502,2.3559875
742,35,CNRM-ESM2-1,0,2.0785164314119697,2.1114502,2.3559875
743,45,CNRM-ESM2-1,0,2.1048418998881857,2.1114502,2.3559875
744,55,CNRM-ESM2-1,0,2.128906824463741,2.1114502,2.3559875
745,65,CNRM-ESM2-1,0,2.1615957838300237,2.1114502,2.3559875
746,75,CNRM-ESM2-1,0,2.192139773296788,2.1114502,2.3559875
747,85,CNRM-ESM2-1,0,2.213830226394009,2.1114502,2.3559875
748,90,CNRM-ESM2-1,0,2.223691941488255,2.1114502,2.3559875
749,95,CNRM-ESM2-1,0,2.23547643650744,2.1114502,2.3559875
750,98,CNRM-ESM2-1,0,2.2466434856405613,2.1114502,2.3559875
751,99,CNRM-ESM2-1,0,2.2531181984628006,2.1114502,2.3559875
752,1,CNRM-ESM2-1,1,2.658777185289125,3.165039,2.3559875
753,2,CNRM-ESM2-1,1,2.691387689308556,3.165039,2.3559875
754,5,CNRM-ESM2-1,1,2.7571005223080647,3.165039,2.3559875
755,10,CNRM-ESM2-1,1,2.8285729487593585,3.165039,2.3559875
756,15,CNRM-ESM2-1,1,2.885194935246318,3.165039,2.3559875
757,25,CNRM-ESM2-1,1,2.9577297124996,3.165039,2.3559875
758,35,CNRM-ESM2-1,1,3.0235859438379293,3.165039,2.3559875
759,45,CNRM-ESM2-1,1,3.108055881854682,3.165039,2.3559875
760,55,CNRM-ESM2-1,1,3.1968275356231857,3.165039,2.3559875
761,65,CNRM-ESM2-1,1,3.2782502990236253,3.165039,2.3559875
762,75,CNRM-ESM2-1,1,3.3635116234358406,3.165039,2.3559875
763,85,CNRM-ESM2-1,1,3.478409963213039,3.165039,2.3559875
764,90,CNRM-ESM2-1,1,3.535712739056464,3.165039,2.3559875
765,95,CNRM-ESM2-1,1,3.599858251686612,3.165039,2.3559875
766,98,CNRM-ESM2-1,1,3.6523218699893514,3.165039,2.3559875
767,99,CNRM-ESM2-1,1,3.6893965314756088,3.165039,2.3559875
768,1,GFDL-CM4,0,1.8251464424531605,1.9306335,2.1062012
769,2,GFDL-CM4,0,1.8225817987329835,1.9306335,2.1062012
770,5,GFDL-CM4,0,1.817315140470612,1.9306335,2.1062012
